time step, x, y
1400.0,6.537254908235979,-0.04787760168971891
1500.0,6.872233322349813,-0.05217435368721951
1600.0,7.186215446024545,-0.056076406064456234
1700.0,7.4801823073941565,-0.06060237739555555
1800.0,7.75315287832455,-0.0647336491062752
1900.0,8.005127158815618,-0.06847022119649936
2000.0,8.23610514886758,-0.07181209366645969
2100.0,8.445087025125874,-0.0747404712960184
2200.0,8.63407243429929,-0.07729294452521722
2300.0,8.801061729679038,-0.07943192291401444
2400.0,8.949035586108117,-0.0822136154766962
2500.0,9.077031770672113,-0.08361958028467342
2600.0,9.187031134859684,-0.08468723113243982
2700.0,9.28001470680493,-0.08643518659412397
2800.0,9.356020076948113,-0.08686379996127666
2900.0,9.417028096777328,-0.08701048502803993
3000.0,9.590035127502679,-0.08826241138272073
100.0,0.4975307687765864,-0.00036622473844834935
200.0,0.9830200363229771,-0.000779863839650688
300.0,1.4565469235278636,-0.0002440522751677027
400.0,1.9169563235852056,-0.0006733992130552036
500.0,2.3634096132442965,4.946292343377401e-06
600.0,2.797900522561884,0.0016327424634272893
700.0,3.2173593355638523,0.0034504869379541336
800.0,3.623779782307081,0.005299937938540833
900.0,4.016244118652077,0.008257081382640197
1000.0,4.395670088738202,0.011245931352581841
1100.0,4.761060827537288,0.014345608737605875
1200.0,5.112495455937993,0.018552978565698264
1300.0,5.4508125971911525,0.021795189891420156
1400.0,5.775252748934753,0.027141958688867485
1500.0,6.0855785485023945,0.03160268987297582
1600.0,6.382945102700182,0.03709199261111218
1700.0,6.666197304722012,0.04169525773590943
1800.0,6.935493396345475,0.047406215304001686
1900.0,7.189678270764536,0.05231025614733331
2000.0,7.430903899813546,0.05824286854516403
2100.0,7.657018311658247,0.06336856421799841
2200.0,7.868100627187351,0.06868420819450237
2300.0,8.065068590540365,0.0731138145574497
2400.0,8.246007592549349,0.07781249011287139
2500.0,8.411914498242847,0.0827011139719539
2600.0,8.562710186731808,0.08678282110605773
2700.0,8.69947064393373,0.09097535565524406
2800.0,8.820123018902686,0.09444009436825684
2900.0,8.926661041695573,0.09701879546793957
3000.0,9.357955699787484,0.10893172547854636
100.0,0.18899204706710135,0.0034649885160510673
200.0,0.3789493122410715,0.00796358914808443
300.0,0.5698717955216911,0.013495801895865077
400.0,0.7617936939141279,0.01906221164838651
500.0,0.9536471982971221,0.02662745162340651
600.0,1.147499532903077,0.03426108560765752
700.0,1.3402840583888926,0.043859352810159666
800.0,1.5350674140972222,0.05352601402165004
900.0,1.729816572801058,0.06419209034439746
1000.0,1.9255309496119892,0.07589177878313498
1100.0,2.120211714306821,0.08855668532885101
1200.0,2.31585769710853,0.10225520399032208
1300.0,2.5095048496876102,0.11588532864280107
1400.0,2.702084193146093,0.13148008651362925
1500.0,2.8926647063820616,0.14700645037546922
1600.0,3.0802127772791934,0.16342963833517812
1700.0,3.26272957561486,0.18068125638376384
1800.0,3.4392498832821854,0.1977276924054713
1900.0,3.609773700281062,0.2145689464000694
2000.0,3.7733016115003455,0.2311708213631815
2100.0,3.927868983721448,0.2464655081744293
2200.0,4.074406838046857,0.2624860340611697
2300.0,4.210984738262835,0.27716517479143804
2400.0,4.33756848736499,0.2915023454767225
2500.0,4.4551916974689725,0.3045323280100291
2600.0,4.561855538352144,0.3161867283825929
2700.0,4.6595246432328645,0.3275333557146708
2800.0,4.747199596999651,0.338538013001761
2900.0,4.825948208772647,0.3472360670254987
3000.0,5.376880718144372,0.4171171811944959
100.0,0.22579156897823924,0.00204141575767108
200.0,0.4485916173478166,0.0043082299348699005
300.0,0.6703193593748831,0.005653003381732803
400.0,0.890203019941992,0.00914238951401973
500.0,1.108017200630392,0.011784867722782295
600.0,1.3238370342462151,0.014577611544269578
700.0,1.5377376535957052,0.018517794514722158
800.0,1.750565966602849,0.021535936755510462
900.0,1.9614750653437565,0.025701518145028773
1000.0,2.1693926434758546,0.030092497953629917
1100.0,2.3763130480716077,0.034558610568597686
1200.0,2.580241932058664,0.039250121602639736
1300.0,2.7821764689732564,0.04409189824939794
1400.0,2.9821917916216294,0.050081114045112916
1500.0,3.1791404608550624,0.055298554723661665
1600.0,3.3730976094795717,0.060741393821301726
1700.0,3.5651355438378625,0.06733167206789853
1800.0,3.755103998317444,0.07307504239097096
1900.0,3.9421560649944607,0.08004098466936682
2000.0,4.1271386517927695,0.08616001902423825
2100.0,4.311199197860994,0.09335135972194364
2200.0,4.493190264050492,0.09969579249589787
2300.0,4.675256463046349,0.1070373988060842
2400.0,4.8563254885059735,0.1144541379226286
2500.0,5.037394513965503,0.12187087703940826
2600.0,5.219535845767605,0.13020965688583508
2700.0,5.4025992182996925,0.13747613038966328
2800.0,5.586734897174373,0.14566464462336534
2900.0,5.773937229464236,0.15462493397444338
3000.0,8.028417738038451,0.2625445172709505
100.0,0.5612109706034013,-0.003353576349151434
200.0,1.1045142954945315,-0.008784705354839398
300.0,1.6289117741333654,-0.016353351023548717
400.0,2.132466969446451,-0.02717764190826738
500.0,2.6161181179674355,-0.04019941346236516
600.0,3.0798652196961056,-0.05541866568608258
700.0,3.5227700380990274,-0.07389356312580936
800.0,3.9477672107896637,-0.0944460132218457
900.0,4.353858537228132,-0.11713597998112354
1000.0,4.74503681957395,-0.14172360737751072
1100.0,5.121362021833604,-0.16920709595103214
1200.0,5.483712416534259,-0.1975300806151462
1300.0,5.836080805835572,-0.22645270534405404
1400.0,6.178587117750393,-0.2579713712176993
1500.0,6.512109624806016,-0.2900297131497604
1600.0,6.839702892628293,-0.32344603966039465
1700.0,7.161306957210993,-0.3572221502100173
1800.0,7.477979983100621,-0.3922962813320553
1900.0,7.791718371376757,-0.4285485050133391
2000.0,8.101463957493367,-0.4650405847206416
2100.0,8.408274905996489,-0.5027107569871899
2200.0,8.713149417426148,-0.5414990578066129
2300.0,9.016027527776117,-0.5804072866392119
2400.0,9.317967401592632,-0.6203736800179735
2500.0,9.618909074869027,-0.6604000374034539
2600.0,9.918912511612099,-0.7014845593353171
2700.0,10.219974112901443,-0.743507317800507
2800.0,10.52009747765758,-0.786588240812073
2900.0,10.821219042953405,-0.8296091998172882
3000.0,14.238674335342706,-1.4017143689258726
100.0,0.1595120450277629,0.006775506702306939
200.0,0.3221343975111412,0.01412196658266384
300.0,0.487867057450152,0.022039379640379383
400.0,0.6548693945282184,0.03179742301523353
500.0,0.8239918515072981,0.04226616436013929
600.0,0.9932540532787016,0.05372509325948671
700.0,1.1627957446343822,0.06716439726754
800.0,1.3326169255746292,0.08258407638471763
900.0,1.501447918960306,0.09814350029412212
1000.0,1.6695682143759474,0.11582304410465258
1100.0,1.836698322237163,0.1336423327076191
1200.0,2.0031177321281977,0.15358174121150242
1300.0,2.166566579355973,0.17394038409200252
1400.0,2.329164983821421,0.19542895931941215
1500.0,2.490912945524509,0.21804746689350615
1600.0,2.6506805321187947,0.2409454640520061
1700.0,2.8086074883962326,0.26511313834917616
1800.0,2.9655442571191317,0.2894205574387982
1900.0,3.121490838287573,0.3138677213206311
2000.0,3.2755967891394233,0.3395845623413276
2100.0,3.4287125524367026,0.3654411481542508
2200.0,3.5808381281794124,0.3914374787594008
2300.0,3.729993141258605,0.4178530437409743
2400.0,3.878157966783516,0.4444083535151931
2500.0,4.024342417199448,0.4712431528733834
2600.0,4.1672768153673925,0.4965168114995484
2700.0,4.308370583218746,0.5230601472645766
2800.0,4.44621429882216,0.5480423422971135
2900.0,4.5799575194153395,0.5725933289442934
3000.0,5.723001496373897,0.778883092963108
100.0,0.25025944671117983,-0.0014863821020652671
200.0,0.4952303441080057,-0.003988267108473692
300.0,0.7370660400824908,-0.006903083151351214
400.0,0.9747846811040409,-0.010041189399472959
500.0,1.2093681207032725,-0.013592226683952184
600.0,1.4417982124105118,-0.017745835836193883
700.0,1.6720749562254933,-0.02250201685637815
800.0,1.901180205679077,-0.028050410575549637
900.0,2.129113960771018,-0.034391016993777
1000.0,2.3560658623323656,-0.040541982580779456
1100.0,2.583017763893735,-0.04669294816767034
1200.0,2.8105722373230675,-0.05499726164670754
1300.0,3.037334498053143,-0.06213008076394755
1400.0,3.2648889714822533,-0.07043439424294162
1500.0,3.4912719505497205,-0.07953092042099152
1600.0,3.717654929617433,-0.08862744659897293
1700.0,3.9428664143232566,-0.09851618547607864
1800.0,4.1661141919683615,-0.10802564269070923
1900.0,4.386226768191149,-0.11794803094169735
2000.0,4.602222289460999,-0.12809370939792966
2100.0,4.814290396609252,-0.1374808245288338
2200.0,5.0202777417443185,-0.1467119482024819
2300.0,5.220184324865773,-0.15578708041867584
2400.0,5.412046438912696,-0.16432693951478586
2500.0,5.595864083885509,-0.17233152549100972
2600.0,5.77144761895272,-0.18078269187754212
2700.0,5.937212618716348,-0.18733744995100776
2800.0,6.092779801513543,-0.19395950677228516
2900.0,6.239320661706058,-0.19985664964234
3000.0,7.169554907692869,-0.23490301312352455
100.0,0.7797951264069616,-0.0021356104601984727
200.0,1.5516990418827399,-0.005923125893355391
300.0,2.311807095029892,-0.012686818728100652
400.0,3.06011928584853,-0.02242668896442496
500.0,3.794642334571752,-0.035306552874780406
600.0,4.51346486956897,-0.05248686661477825
700.0,5.215672159093038,-0.07504617820437481
800.0,5.900103746987885,-0.10107311601290686
900.0,6.567838181273219,-0.13148241178731224
1000.0,7.2169640903187195,-0.16743452168363626
1100.0,7.8463210179680996,-0.20701807407146167
1200.0,8.457984152124691,-0.2510658925613721
1300.0,9.048881665001986,-0.2988270616788731
1400.0,9.621006836366652,-0.35013776515141803
1500.0,10.173363026335522,-0.4050799111152093
1600.0,10.705868326772283,-0.4626568596870882
1700.0,11.218604645813024,-0.5238652507502322
1800.0,11.711490075321622,-0.5877084444211239
1900.0,12.186599803201224,-0.6550192643109326
2000.0,12.643851921315374,-0.7248010705361685
2100.0,13.08532161756731,-0.7978866867077652
2200.0,13.512005531840439,-0.8741942046897277
2300.0,13.925978852037867,-0.9545564480926594
2400.0,14.328238218042793,-1.0388915087808095
2500.0,14.722852097525426,-1.1278683940920848
2600.0,15.111895678388601,-1.222319927638022
2700.0,15.496447508652013,-1.323160841165445
2800.0,15.880494147849266,-1.4300635021296948
2900.0,16.264281320389234,-1.5460178301808245
3000.0,20.92247459452773,-3.7990443326373287
100.0,0.8643764396322298,-0.011196901748041832
200.0,1.7131056264682798,-0.030888712555415757
300.0,2.545201738618721,-0.05890763729947579
400.0,3.3606647760842634,-0.0952536759801122
500.0,4.158676712098028,-0.13877321158580955
600.0,4.938083929648784,-0.19028427088245725
700.0,5.700040045748006,-0.2489688271040921
800.0,6.444712855518526,-0.3138410583615471
900.0,7.170130715182662,-0.3845653744093841
1000.0,7.877615036874722,-0.459337926592473
1100.0,8.567983847360876,-0.539312331922439
1200.0,9.239601093108822,-0.6221813563758076
1300.0,9.893284800884896,-0.7090986169645787
1400.0,10.528552534168151,-0.7969388528987159
1500.0,11.146390114848193,-0.8858698593011283
1600.0,11.746629747801544,-0.9768774580607562
1700.0,12.328788996507845,-1.0668363883881269
1800.0,12.892700065844359,-1.1567324721718468
1900.0,13.44067018983475,-1.2449296558798808
2000.0,13.970392134455313,-1.333063993044488
2100.0,14.483355106963398,-1.4183458131215216
2200.0,14.98037713412517,-1.5019287331226066
2300.0,15.460472394051873,-1.5836449579252116
2400.0,15.924794503755038,-1.6626764607630364
2500.0,16.37334346323466,-1.7390232416360818
2600.0,16.807105094379924,-1.81285309566718
2700.0,17.22607939719059,-1.8841660228562915
2800.0,17.63026637166688,-1.9529620232034561
2900.0,18.02081963482032,-2.018423069942486
3000.0,21.50299413716365,-2.585758715949445
100.0,0.9515150984958208,0.0059175446414892465
200.0,1.88574913066575,0.015754878390427773
300.0,2.8008319808651523,0.027390052266548143
400.0,3.6946417001136034,0.04269318191515911
500.0,4.564373114943543,0.05848134386559331
600.0,5.409900308687637,0.07675057043073119
700.0,6.228355149544407,0.09531595429672868
800.0,7.018739621357697,0.1141145371299382
900.0,7.779057691814785,0.13302040226235545
1000.0,8.510370335405671,0.15109849187193966
1100.0,9.209683503661818,0.16815993095694687
1200.0,9.876997196582973,0.18420471951793016
1300.0,10.512374372502931,0.19823484139805936
1400.0,11.1166871309104,0.2123092872439688
1500.0,11.688128314494277,0.2233080919192273
1600.0,12.228505080565677,0.23435122056015234
1700.0,12.739004320282376,0.2425075830318513
1800.0,13.219437158642762,0.25077122780275074
1900.0,13.672923560783579,0.25733499756211164
2000.0,14.100398584527,0.2632598667997165
2100.0,14.503795303852124,0.2696697683392721
2200.0,14.88623368389526,0.2747575448698976
2300.0,15.248648782478805,0.2795841708812761
2400.0,15.595967722050533,0.28546245419863825
2500.0,15.93131046774676,0.29058523751087617
2600.0,16.25554911905644,0.2970115114641845
2700.0,16.573799673428432,0.30306003541487725
2800.0,16.889991237153904,0.3099806588542826
2900.0,17.205121826389338,0.3178363401162964
3000.0,21.516994591838106,0.4716097272223916
100.0,0.7657776455223368,-0.0021442057702361766
200.0,1.4990059285143154,-0.0050225769633233655
300.0,2.1985359928671584,-0.009459813307732544
400.0,2.8646919949615843,-0.013482358966513673
500.0,3.4969877002268137,-0.020050547694680176
600.0,4.096896121151876,-0.026366123927540563
700.0,4.662119545519552,-0.034078487121400936
800.0,5.195942463465574,-0.041700316010090055
900.0,5.697053940691121,-0.05104308824002979
1000.0,6.1659402117666,-0.05914647005637596
1100.0,6.603101820039985,-0.06913287340420138
1200.0,7.008862921891732,-0.07902874244674307
1300.0,7.383385595511907,-0.08784729926593826
1400.0,7.726345684520195,-0.09756209969834352
1500.0,8.039054123215479,-0.10636166609719976
1600.0,8.320524133679072,-0.1140839202726911
1700.0,8.572567193557905,-0.12203979652337373
1800.0,8.795507459232415,-0.1282557390125978
1900.0,8.989020774321807,-0.13470530357707045
2000.0,9.155404851043773,-0.139739090760447
2100.0,9.296633245234824,-0.14368125694325973
2200.0,9.41270595689508,-0.14653180212552752
2300.0,9.50757009769808,-0.14893903906805095
2400.0,9.58122566764392,-0.15090296777096124
2500.0,9.636795078678103,-0.1519230448864679
2600.0,9.677238664555665,-0.15248550498523805
2700.0,9.704529981113431,-0.15291450444797094
2800.0,9.724751774052214,-0.15319573449735602
2900.0,9.724751774052214,-0.15319573449735602
3000.0,9.724751774052214,-0.15319573449735602
100.0,0.4149953071958985,0.012161209041467985
200.0,0.8338674993366393,0.02655171463685796
300.0,1.255501928145041,0.04510995925846434
400.0,1.680955071081731,0.06689580707840691
500.0,2.1082303148580817,0.09179291646404523
600.0,2.5383259661186344,0.11985945823171275
700.0,2.9702437182188466,0.15103726156507602
800.0,3.4050400486193735,0.1843861906358008
900.0,3.8417166506761022,0.21984807462803416
1000.0,4.2802735243888055,0.2574229135417628
1100.0,4.720710669757508,0.2971107073765327
1200.0,5.1631444284148325,0.33691484284405665
1300.0,5.607458458728138,0.3788319332329624
1400.0,6.052770795685991,0.4208071944380881
1500.0,6.4990814392880445,0.4628406264595274
1600.0,6.947330525362406,0.5059887067579211
1700.0,7.395637782253194,0.5481384804121209
1800.0,7.842946732499668,0.5902300832500005
1900.0,8.289257376101615,0.6322635152713197
2000.0,8.733629577231468,0.6731822990159246
2100.0,9.17406672260005,0.7128700928508015
2200.0,9.610568812207818,0.7513268967759767
2300.0,10.040140926121477,0.7883781983426965
2400.0,10.463781370985348,0.8240821683670545
2500.0,10.878495226866491,0.8582642944002032
2600.0,11.28328418712069,0.8908664056259425
2700.0,11.678148251747642,0.9218885020437988
2800.0,12.061148978275448,0.9502159353774116
2900.0,12.431171718426606,0.9777871480988284
3000.0,15.50308700745282,1.1718115204017698
100.0,0.4596032282297505,-0.0038565011064401115
200.0,0.912137907695454,-0.0079017305083635
300.0,1.3564957179903403,-0.013014110584721655
400.0,1.7927916081279802,-0.018200269942614672
500.0,2.2210255781089123,-0.023460208582333747
600.0,2.641197627932624,-0.028793926503361825
700.0,3.0523143862065405,-0.03408647469228065
800.0,3.454375852930716,-0.03933785314863847
900.0,3.8494837199045873,-0.04378458850805755
1000.0,4.2366446157354,-0.047311731755725166
1100.0,4.6157435914091645,-0.05091265428517966
1200.0,4.98888233872554,-0.053823882731152906
1300.0,5.355067486292004,-0.05593046807977475
1400.0,5.715292405500992,-0.057347359344676385
1500.0,6.0705504677455355,-0.058189505540244935
1600.0,6.420841673025662,-0.05845690666625425
1700.0,6.7651726499485125,-0.05803461370879547
1800.0,7.105645090313857,-0.05615915330261334
1900.0,7.440157302321782,-0.053593998813175725
2000.0,7.770696028758154,-0.05056904826808817
2100.0,8.095274526837247,-0.046854403639532534
2200.0,8.414771218938128,-0.04355838533429146
2300.0,8.728422631695443,-0.03857930155246958
2400.0,9.035005495688797,-0.03378894606636995
2500.0,9.335628131324643,-0.028308896496775707
2600.0,9.628188846803587,-0.02290262620875549
2700.0,9.911694270732765,-0.017455186188400473
2800.0,10.187137774504915,-0.012081525449606278
2900.0,10.452417666320393,-0.007545117357641294
3000.0,12.638610026579626,0.007252312960781548
100.0,0.6930995626113601,-0.0038725066418371368
200.0,1.3675746032994425,-0.009203499870278076
300.0,2.023041913748541,-0.017955924255522282
400.0,2.658520021673469,-0.029938175640162767
500.0,3.2751820035171977,-0.04436038589626179
600.0,3.872836255121877,-0.06220402730949881
700.0,4.45167438064518,-0.08248762759450723
800.0,5.010714907802253,-0.10501958259336608
900.0,5.550747704720186,-0.1309729687492296
1000.0,6.071772771399116,-0.1603477860620076
1100.0,6.5722103715840765,-0.19079788164581912
1200.0,7.051868901117352,-0.22330472778567434
1300.0,7.51093996415666,-0.25688685219656304
1400.0,7.948250484259049,-0.2923341230057317
1500.0,8.363010593296893,-0.32847346377038544
1600.0,8.754430423142855,-0.3641317980474381
1700.0,9.123299841924183,-0.4004822022798424
1800.0,9.467057641100952,-0.4349869194237743
1900.0,9.787666765243404,-0.4680291577947167
2000.0,10.084145742066568,-0.4994173132353068
2100.0,10.35649457157009,-0.5291513857450105
2200.0,10.6056947260395,-0.5574229794818806
2300.0,10.831147941505018,-0.5820775457174419
2400.0,11.03383569025192,-0.6033066886098146
2500.0,11.214547840407525,-0.6222834846016171
2600.0,11.374265864257216,-0.6391995378509905
2700.0,11.514162838244062,-0.6532649802301305
2800.0,11.634238762368016,-0.6644798117392605
2900.0,11.737438053484931,-0.67341884485147
3000.0,12.153109280318716,-0.6944528930217451
100.0,0.7249320385668142,0.0043057472359310294
200.0,1.4327777478783132,0.009639770979543176
300.0,2.12154037605496,0.01588813295203871
400.0,2.7902785162962784,0.021995488074130157
500.0,3.437879854383493,0.029901619085602463
600.0,4.063516921795474,0.03655442902800382
700.0,4.66807415619309,0.044007638920036764
800.0,5.248670368035623,0.05009358946372766
900.0,5.807245340063301,0.05592459487798973
1000.0,6.3438560414158776,0.06050227922284679
1100.0,6.856505720213478,0.06371270421948177
1200.0,7.3461927523962105,0.06561283900719933
1300.0,7.81385854476398,0.06725802866548164
1400.0,8.259617035595934,0.0666515213145839
1500.0,8.682355910673381,0.06573309969475137
1600.0,9.084128891015377,0.06361832614513335
1700.0,9.463880631542409,0.06124860746596656
1800.0,9.822666477334089,0.057682536857134085
1900.0,10.160429459250688,0.0539184902581582
2000.0,10.47816795323196,0.05001343680877823
2100.0,10.775938928417663,0.044969000568904516
2200.0,11.054626822468393,0.04083890255802125
2300.0,11.316285356403315,0.036738705115170515
2400.0,11.56085756108268,0.03366678418021474
2500.0,11.789455750725624,0.02968335701304836
2600.0,12.003962738932419,0.026899113772207103
2700.0,12.205433870782572,0.024372647657340814
2800.0,12.395865898155598,0.022217896947701155
2900.0,12.576257196991149,0.02049183078279404
3000.0,14.237462227093866,0.029143302414570638
100.0,0.6610976591374793,0.003144055156318222
200.0,1.3112420435036356,0.0073009142315527955
300.0,1.9495294739295939,0.01355840256099547
400.0,2.574780051996496,0.020017088724749586
500.0,3.1841906671154465,0.028944696476863208
600.0,3.7785729253717104,0.038257648230569374
700.0,4.354939570008937,0.048232163235617916
800.0,4.9132906010274136,0.05886824149266706
900.0,5.4535339453433345,0.06917013074934647
1000.0,5.974857996872086,0.08122140859327652
1100.0,6.475990784111001,0.09212689135219
1200.0,6.958020132395444,0.10279025819449794
1300.0,7.420042362557106,0.11429933445543995
1400.0,7.862869080680983,0.12457054254781708
1500.0,8.284600855346511,0.13478378089066445
1600.0,8.687229191057815,0.14475490331711185
1700.0,9.070662014730953,0.1534881575745729
1800.0,9.432999894945963,0.16216344208248334
1900.0,9.7761422631231,0.16960085842206574
2000.0,10.09818968784196,0.17698030501165507
2100.0,10.400045848270894,0.18321395651646488
2200.0,10.681802817493617,0.1892975651879597
2300.0,10.94246484325788,0.1953232041099351
2400.0,11.182935604732533,0.20020304794687305
2500.0,11.404210854169063,0.2038450236152778
2600.0,11.606474737734747,0.20824063561877826
2700.0,11.789543109262764,0.21139837945370354
2800.0,11.955499546340294,0.21412986120493735
2900.0,12.106335553471204,0.2162509347051773
3000.0,13.257612725076045,0.2313132765393462
100.0,0.4150335461602397,-0.012928865442909679
200.0,0.8272542008771123,-0.0299914509692876
300.0,1.2377068901159525,-0.05214071498639243
400.0,1.6443937295039504,-0.07946862505253789
500.0,2.0492666196350946,-0.11088427142287596
600.0,2.45137260210192,-0.14743258006320614
700.0,2.8517566028698758,-0.1900665093807819
800.0,3.2493277121943445,-0.23683415878171754
900.0,3.6450848722618567,-0.2876895444870782
1000.0,4.039120050630618,-0.3446305508697927
1100.0,4.429343395369479,-0.4057512611147968
1200.0,4.816753848664852,-0.4710056914431609
1300.0,5.200352468330214,-0.5404398256339333
1400.0,5.580093270586522,-0.6130547215005904
1500.0,5.952979428874197,-0.6889883303802773
1600.0,6.318872991855971,-0.7652438257132009
1700.0,6.676866984903432,-0.8438650756516843
1800.0,7.02582451449301,-0.9219012374149724
1900.0,7.364700654659023,-0.9983993525957082
2000.0,7.691543504807362,-1.0744503309385178
2100.0,8.005170187635423,-1.1461043874763497
2200.0,8.305672670701055,-1.2153594065819204
2300.0,8.591960044259883,-1.2802634876615615
2400.0,8.862987382346217,-1.339863672307689
2500.0,9.117801726552583,-1.3952048864859896
2600.0,9.357356035286333,-1.4452422042305544
2700.0,9.580651366361066,-1.490021609320768
2800.0,9.786688777590136,-1.5295890855354568
2900.0,9.977466153346825,-1.5638526653165137
3000.0,11.207658864744532,-1.7354652896298477
100.0,0.7832006521750591,-0.003120646181111679
200.0,1.5554412875040142,-0.008449918798431206
300.0,2.3157030876247204,-0.015006997203403613
400.0,3.0629862330316597,-0.02281088025311189
500.0,3.798290543230344,-0.031842569090132056
600.0,4.520635197572116,-0.043120882077408114
700.0,5.228982378837973,-0.05466517906052407
800.0,5.9233510858845415,-0.06747527954511792
900.0,6.601722680844268,-0.08058936173937456
1000.0,7.264116162573887,-0.0950072451485888
1100.0,7.909512712711372,-0.10974810912431718
1200.0,8.535912692245573,-0.12484995138038682
1300.0,9.143316101176596,-0.14031277191656835
1400.0,9.730704121142184,-0.15515575008453622
1500.0,10.297076932636932,-0.1693978847409166
1600.0,10.840453895506878,-0.1840769931049365
1700.0,11.359797192532568,-0.19721243502264335
1800.0,11.856144640933573,-0.2107848506479876
1900.0,12.3254589649741,-0.2228705963974656
2000.0,12.770758622027454,-0.2344124952060325
2100.0,13.188025335215158,-0.2444867229956961
2200.0,13.579258743548019,-0.2530552820527493
2300.0,13.94347802637726,-0.2611369907393426
2400.0,14.2796833641977,-0.2687508479124389
2500.0,14.589855397163301,-0.2748590363528112
2600.0,14.874013124130686,-0.2804613755660973
2700.0,15.13213754624334,-0.2845580460465436
2800.0,15.365266480720274,-0.2891296879485659
2900.0,15.574361749353065,-0.2921576634040457
3000.0,16.670847886151062,-0.307328418487407
100.0,1.0864722147040742,-0.01453019876921735
200.0,2.1686041016043043,-0.041355175070234784
300.0,3.2449833906799945,-0.07802431808390953
400.0,4.314125191321383,-0.12620948303083512
500.0,5.37602950352894,-0.18591066991101998
600.0,6.4277991666723695,-0.2563491231261936
700.0,7.468987630940205,-0.3353338170563636
800.0,8.499075725933892,-0.424796192121806
900.0,9.514719741211891,-0.5217664671043174
1000.0,10.514694371364564,-0.6269507770146991
1100.0,11.499259201591276,-0.7393834016424838
1200.0,12.465517071261734,-0.8582855853894014
1300.0,13.412055710354805,-0.9812067174361904
1400.0,14.337649813461153,-1.1088529327933818
1500.0,15.24255896577979,-1.2402585112509992
1600.0,16.124145591880247,-1.3736789770003122
1700.0,16.982150106562994,-1.5100800502515102
1800.0,17.81612596001673,-1.6472707053848783
1900.0,18.626073152241734,-1.7852509424002574
2000.0,19.411025963027875,-1.923761176098369
